LABELS
SEPARATOR COMMA
DATA
#NODE_ID,LABEL
1,OTU_0001 
2,OTU_0002 
3,OTU_0003 
4,OTU_0004 
5,OTU_0005 
6,OTU_0006 
7,OTU_0007 
8,OTU_0008 
9,OTU_0009 
10,OTU_0010 
11,OTU_0011 
12,OTU_0012 
13,OTU_0013 
14,OTU_0014 
15,OTU_0015 
16,OTU_0017 
17,OTU_0016 
18,OTU_0019 
19,OTU_0018 
20,OTU_0021 
21,OTU_0020 
22,OTU_0023 
23,OTU_0022 
24,OTU_0025 
25,OTU_0024 
26,OTU_0027 
27,OTU_0026 
28,OTU_0029 
29,OTU_0028 
30,OTU_0031 
31,OTU_0030 
32,OTU_0034 
33,OTU_0035 
34,OTU_0032 
35,OTU_0033 
36,OTU_0038 
37,OTU_0039 
38,OTU_0036 
39,OTU_0037 
40,OTU_0042 
41,OTU_0043 
42,OTU_0040 
43,OTU_0041 
44,OTU_0046 
45,OTU_0047 
46,OTU_0044 
47,OTU_0045 
48,OTU_0051 
49,OTU_0050 
50,OTU_0049 
51,OTU_0048 
52,OTU_0055 
53,OTU_0054 
54,OTU_0053 
55,OTU_0052 
56,OTU_0059 
57,OTU_0058 
58,OTU_0057 
59,OTU_0056 
60,OTU_0063 
61,OTU_0062 
62,OTU_0061 
63,OTU_0060 
64,OTU_0068 
65,OTU_0069 
66,OTU_0070 
67,OTU_0071 
68,OTU_0064 
69,OTU_0065 
70,OTU_0066 
71,OTU_0067 
72,OTU_0076 
73,OTU_0077 
74,OTU_0078 
75,OTU_0079 
76,OTU_0072 
77,OTU_0073 
78,OTU_0074 
79,OTU_0075 
80,OTU_0085 
81,OTU_0084 
82,OTU_0087 
83,OTU_0086 
84,OTU_0081 
85,OTU_0080 
86,OTU_0083 
87,OTU_0082 
88,OTU_0093 
89,OTU_0092 
90,OTU_0089 
91,OTU_0088 
92,OTU_0091 
93,OTU_0090 
94,U92041.1.gene1.p01 
95,U20270.1.gene1.p01 
96,AF250872.1.gene1.p1 
97,AY027590.1.gene1.p1 
98,AY039040.1.gene1.p01 
99,AF351241.1.gene1.p01 
100, AF427129.1.gene1.p01 
101, AF427130.1.gene1.p01 
102, AJ277414.1.gene1.p01 
103, AJ277415.1.gene1.p01 
104, AB049569.1.gene1.p01 
105, DQ054528.1.gene1.p01 
106, AF208796.2.gene1.p01 
107, EU684753.1.gene1.p01 
108, CP000647.1.gene1607.p01 
109, AJ920369.1.gene1.p01 
110, AF164577.1.gene1.p01 
111, AF226622.1.gene1.p01 
112, GU932590.1.gene1.p1 
113, AB551737.1.gene1.p01 
114, GU827715.1.gene1.p01 
115, AY661885.1.gene1.p01 
116, HM559945.1.gene1.p01 
117, JQ029959.1.gene1.p01 
118, JX013655.1.gene1.p01 
119, HQ661362.1.gene1.p1 
120, HQ661363.1.gene1.p1 
121, JN051143.1.gene1.p01 
122, JQ388884.1.gene1.p1 
123, DQ286729.1.gene1.p1 
124, FJ405211.1.gene1.p01 
125, Y13612.1.gene1.p01 
126, AF104442.1.gene1.p01 
127, AF104441.1.gene1.p01 
128, DQ322460.1.gene1.p1 
129, AM176552.2.gene1.p01 
130, AM176551.2.gene1.p01 
131, AM176554.2.gene1.p01 
132, AM176556.2.gene1.p01 
133, AM176555.2.gene1.p01 
134, AM176557.2.gene1.p01 
135, AJ746225.1.gene1.p01 
136, AJ866988.1.gene1.p01 
137, AY436361.1.gene1.p01 
138, AY491682.1.gene1.p1 
139, AY528425.1.gene1.p1 
140, AY574271.1.gene1.p01 
141, AY956335.1.gene1.p1 
142, DQ075245.1.gene1.p01 
143, AM286274.1.gene1.p01 
144, AY826417.1.gene1.p01 
145, DQ072853.1.gene1.p01 
146, AY853593.1.gene1.p1 
147, AY259119.1.gene1.p1 
148, AY123251.gene6.p01 
149, S46063.1.gene1.p2 
150, AF135373.1.gene1.p01 
151, AF030945.1.gene1.p01 
152, AY178993.1.gene1.p01 
153, AF367983.gene.p01 
154, AF313471.1.gene2.p01 
155, AY008290.1.gene1.p1 
156, AB126603.gene.p01 
157, DQ834729.1.gene1.p1 
158, DQ834728.1.gene1.p1 
159, X65253.1.gene1.p01 
160, Y17581.1.gene1.p01 
161, Y17583.1.gene1.p01 
162, Y17582.1.gene1.p01 
163, Y17584.1.gene1.p01 
164, U37195.1.gene1.p1 
165, JN254627.1.gene1.p01 
166, JN211012.1.gene1.p01 
167, GU550123.1.gene1.p1 
168, FN652295.1.gene1.p01 
169, HQ529916.1.gene1.p01 
170, JN227084.1.gene1.p01 
171, AY101578.1.gene1.p01 
172, AF516720.1.gene1.p1 
173, JF812965.1.gene1.p01 
174, AJ318094.1.gene1.p01 
175, AB023477.1.gene1.p01 
176, AY092401.1.gene1.p1 
177, AJ308558.1.gene1.p01 
178, AF495873.1.gene1.p1 
179, AF516719.1.gene1.p1 
180, AF326355.1.gene1.p01 
181, AY494718.1.gene1.p01 
182, AY494717.1.gene1.p01 
183, FJ820124.1.gene2.p1 
184, FN554543.1.gene1.p01 
185, FJ854362.1.gene2.p01 
186, GU208678.1.gene1.p01 
187, GU207844.1.gene1.p01 
188, GU169702.1.gene2.p01 
189, HQ874631.1.gene1.p1 
190, AM176553.2.gene1.p01 
191, AM176558.2.gene1.p01 
192, AY368237.1.gene1.p1 
193, AY101764.1.gene1.p01 
194, AF188199.1.gene1.p01 
195, AF203816.1.gene1.p01 
196, AF091113.2.gene1.p01 
197, AJ239002.1.gene1.p01 
198, AF157553.1.gene1.p1 
199, AF293345.1.gene1.p01 
200, AF227204.1.gene1.p01 
201, AF301532.1.gene1.p01 
202, AF299299.1.gene1.p01 
203, AM176549.2.gene1.p01 
204, AM176550.2.gene1.p01 
205, AM176547.2.gene1.p01 
206, AM176548.2.gene1.p01 
207, DQ013287.1.gene1.p1 
208, AM176546.2.gene1.p01 
209, AY277255.2.gene1.p01 
210, DQ174308.1.gene1.p01 
211, DQ174305.1.gene1.p01 
212, DQ174306.1.gene1.p01 
213, DQ174307.1.gene1.p01 
214, AF190692.1.gene1.p01 
215, DQ105528.2.gene1.p01 
216, DQ105529.2.gene1.p01 
217, HQ877615.1.gene1.p01 
218, EU418913.1.gene1.p01 
219, DQ369751.1.gene1.p01 
220, AM183304.1.gene1.p01 
221, DQ279850.1.gene1.p1 
222, EU274581.1.gene1.p1 
223, EU032604.1.gene1.p01 
224, EU024485.1.gene1.p01 
225, EU155018.1.gene1.p01 
226, HM751100.1.gene1.p01 
227, FJ194944.1.gene1.p01 
228, AM087453.1.gene1.p01 
229, AY223863.1.gene1.p01 
230, AY518560.gene.p01 
231, AF547625.1.gene1.p1 
232, FJ668814.gene1.p01 
233, AJ866285.2.gene1.p01 
234, AJ866284.2.gene1.p01 
235, AB302939.1.gene1.p01 
236, AY790341.1.gene1.p01 
237, EU586041.1.gene1.p01 
238, AY590467.1.gene1.p1 
239, DQ174304.1.gene1.p01 
240, EU342351.1.gene1.p01 
241, HQ637576.1.gene1.p01 
242, AY210887.1.gene1.p1 
243, AY079099.1.gene1.p01 
244, AY288915.1.gene1.p01 
245, AF535130.1.gene1.p01 
246, AF535128.1.gene1.p01 
247, AF535129.1.gene1.p01 
248, AY070258.1.gene1.p1 
249, JX268631.1.gene1.p01 
250, AF467947.1.gene1.p1 
251, AF467948.1.gene1.p1 
252, AF317502.gene.p01 
253, EF373971.1.gene1.p01 
254, EF373973.1.gene1.p01 
255, Y11069.1.gene1.p01 
256, AF148851.1.gene1.p01 
257, DQ328802.1.gene1.p01 
258, DQ193536.1.gene1.p01 
259, DQ836922.1.gene1.p01 
260, EF373969.1.gene1.p01 
261, EF373970.1.gene1.p01 
262, EF373972.1.gene1.p01 
263, AB733453.1.gene1.p01 
264, AY263404.1.gene1.p1 
265, AY528718.1.gene1.p01 
266, AY289548.1.gene1.p01 
267, X57972.1.gene1.p1 
268, AF397066.1.gene1.p1 
269, AF397067.1.gene1.p1 
270, AF397068.1.gene1.p1 
271, AF468003.1.gene1.p1 
272, AF506748.1.gene1.p1 
273, AJ318093.1.gene1.p01 
274, AM049399.1.gene1.p01 
275, AM087454.1.gene1.p01 
276, AM941159.1.gene1.p01 
277, AY072920.1.gene1.p1 
278, AY307100.1.gene1.p1 
279, EF468463.1.gene1.p01 
280, FJ873740.1.gene1.p01 
281, HM246246.1.gene1.p1 
282, AJ634602.gene.p01 
283, FQ312006.1.gene118.p01 
284, X64523.1.gene1.p01 
285, X54606.1.gene1.p01 
286, JF949915.1.gene1.p01 
