LABELS
SEPARATOR COMMA
DATA
#NODE_ID,LABEL
1,TU_0001 
2,TU_0002 
3,OTU_0003 
4,TU_0004 
5,OTU_0005 
6,TU_0006 
7,TU_0007 
8,TU_0008 
9,TU_0009 
10,OTU_0010 
11,OTU_0011 
12,OTU_0012 
13,OTU_0013 
14,OTU_0014 
15,OTU_0015 
16,OTU_0017 
17,OTU_0016 
18,OTU_0019 
19,OTU_0018 
20,OTU_0021 
21,OTU_0020 
22,OTU_0023 
23,OTU_0022 
24,OTU_0025 
25,OTU_0024 
26,OTU_0027 
27,OTU_0026 
28,OTU_0029 
29,OTU_0028 
30,OTU_0031 
31,OTU_0030 
32,OTU_0034 
33,OTU_0035 
34,OTU_0032 
35,OTU_0033 
36,OTU_0038 
37,OTU_0039 
38,OTU_0036 
39,OTU_0037 
40,OTU_0042 
41,OTU_0043 
42,OTU_0040 
43,OTU_0041 
44,OTU_0046 
45,OTU_0047 
46,OTU_0044 
47,OTU_0045 
48,OTU_0051 
49,OTU_0050 
50,OTU_0049 
51,OTU_0048 
52,OTU_0052 
53,A6TI82_KLEP7 
54,Q6XN06_RHOER 
55,A4T7G3_MYCGI 
56,Q2W689_MAGSA 
57,Q2RUE6_RHORT 
58,B2T6S2_BURPP 
59,A1K817_AZOSB 
60,A9AS13_BURM1 
61,Q0A536_ALHEH 
62,Q7ULE4_RHOBA 
63,Q4LAA4_STAHJ 
64,Q03N39_LACBA 
65,A2RKM6_LACLM 
66,A8D7Y8_STREQ 
67,Q24PV2_DESHY 
68,A9KJA8_CLOPH 
69,A4NIR6_HAEIF 
70,C1PDM8_BACCO 
71,Q0AYF2_SYNWW 
72,A8MGW1_ALKOO 
73,A6LV96_CLOB8 
74,A5HZU7_CLOBH 
75,Q1NIX3_9DELT 
76,Q9KJI4_KLEOX 
77,A1RM69_SHESW 
78,Q79JC1_SHESA 
79,Q0YQ09_9CHLB 
80,C6BDL7_RALP1 
81,Q47CR3_DECAR 
82,Q3T559_9GAMM 
83,Q21S88_RHOFD 
84,A1XP69_9RHIZ 
85,Q5P148_AROAE 
86,A4SIL4_AERS4 
87,A0KJ09_AERHH 
88,A7MZQ0_VIBHB 
89,Q6LRX4_PHOPR 
90,Q1ZFE2_9GAMM 
91,ROOT_sp|Q88LK1|ARSR1_PSEPK 
92,AKU96244.1 
93,KYF56972.1 
94,ODS56031.1 
95,ODU25221.1 
96,OFX20171.1 
97,OGA83195.1 
98,OGA95823.1 
99,OGB55134.1 
100, OIO08466.1 
101, OJW51861.1 
102, SBW00650.1 
103, WP_003614266.1 
104, WP_007182780.1 
105, WP_007293600.1 
106, WP_010584588.1 
107, WP_011288367.1 
108, WP_011630444.1 
109, WP_011911477.1 
110, WP_013108430.1 
111, WP_015451704.1 
112, WP_020732922.1 
113, WP_024299304.1 
114, WP_028456045.1 
115, WP_035486502.1 
116, WP_047812742.1 
117, WP_050996565.1 
118, WP_061960608.1 
119, WP_064444949.1 
120, WP_068410277.1 
121, WP_082100067.1 
122, WP_082100089.1 
123, WP_084660459.1 
124, WP_084679333.1 
